,activity,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CHEMBL3629_CHEMBL1996979,5.9,57.78,4.76,349.34,26,2,4,2,2,6,3,128,1,4,0,0,2,2,0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,6.0,2.0,4.0,4.0,1.0,2.0,2.0,0.0,4.0,1.0
CHEMBL2828_CHEMBL1982992,5.6,58.04,3.79,277.74,18,2,4,5,2,6,3,90,0,3,0,0,2,1,0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0
CHEMBL2828_CHEMBL1981079,7.6,110.68,2.61,331.74,23,5,6,4,3,8,4,116,1,3,0,0,2,1,0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0
CHEMBL2828_CHEMBL482967,7.3,89.19,3.07,368.47,26,3,7,8,2,8,6,134,0,3,1,1,2,1,1,1.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0
CHEMBL4501_CHEMBL1991078,7.0,106.95,4.14,454.49,34,2,9,7,2,9,9,170,1,5,0,0,2,3,0,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL4501_CHEMBL2004692,5.2,137.11,1.72,380.39,27,3,10,10,2,11,6,134,1,4,0,0,3,1,0,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL4501_CHEMBL223367,6.7,129.39,3.51,431.88,30,3,9,7,3,10,4,158,2,2,0,1,1,1,0,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL4501_CHEMBL2000354,5.5,70.92,3.29,326.38,23,2,5,5,2,6,5,116,1,2,1,1,0,2,1,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL4501_CHEMBL1979883,7.4,83.28,5.41,455.59,33,4,6,5,3,7,8,166,2,4,0,0,2,2,0,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL3886_CHEMBL1974310,6.1,55.98,3.2,272.3,19,2,3,3,1,5,2,94,1,3,0,0,2,1,0,5.0,3.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,7.0,5.0,3.0,0.0,4.0,0.0,5.0,2.0,0.0,5.0,9.0
CHEMBL4501_CHEMBL1992342,5.7,100.87,2.96,330.41,23,4,6,4,3,7,7,120,0,3,0,0,1,2,0,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL4501_CHEMBL1973893,5.2,103.95,3.34,372.45,26,3,7,4,3,8,8,136,1,3,0,0,1,2,0,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL4501_CHEMBL249282,5.8,87.06,2.63,387.44,29,1,7,6,1,7,5,146,0,3,1,2,2,1,1,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL4501_CHEMBL231209,6.2,80.04,5.33,378.43,27,4,5,4,3,7,4,134,2,4,0,0,2,2,0,2.0,5.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0
CHEMBL2966_CHEMBL192799,5.33,86.57,-1.38,181.2,13,3,6,6,2,6,3,70,0,0,0,2,0,0,0,3.0,2.0,0.0,6.0,3.0,0.0,2.0,2.0,5.0,2.0,8.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0
CHEMBL2828_CHEMBL1984842,7.5,97.46,4.46,464.54,34,2,8,8,2,9,14,178,0,4,0,0,3,1,0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0
CHEMBL2828_CHEMBL1614705,7.0,95.0,3.02,415.86,29,2,7,5,2,9,5,150,1,3,1,1,2,1,1,1.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0
CHEMBL2828_CHEMBL1968850,6.8,66.91,2.44,246.66,17,2,5,4,2,6,0,84,1,2,0,1,1,1,0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0
CHEMBL2828_CHEMBL1967878,5.6,99.41,2.51,451.55,33,4,8,7,3,9,8,174,1,2,2,3,1,1,1,1.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,7.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0
