,activity,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CHEMBL247_CHEMBL145297,6.5,210.98,0.75,425.17,26,6,13,13,5,16,11,142,0,2,1,1,2,0,0,4.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0
CHEMBL227_CHEMBL90872,7.89,103.86,4.8,539.7,38,1,8,5,1,9,13,204,3,2,2,2,0,2,1,8.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,6.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,6.0,2.0
CHEMBL4791_CHEMBL287801,5.91,82.19,3.95,422.55,30,3,5,4,4,6,8,156,1,3,0,1,1,2,0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,6.0
CHEMBL1939_CHEMBL95567,5.44,101.88,0.2,190.21,14,6,6,6,4,6,4,72,0,2,0,0,1,1,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL1939_CHEMBL186838,5.01,110.98,3.79,342.14,22,3,7,5,2,9,5,114,0,2,0,0,0,2,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL1939_CHEMBL95615,4.77,75.16,1.84,376.87,25,3,6,4,3,8,5,130,1,2,0,0,1,1,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL247_CHEMBL105976,6.92,63.48,4.66,476.79,28,2,6,5,2,9,5,142,0,4,0,0,3,1,0,4.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0
CHEMBL1939_CHEMBL291931,6.84,96.28,2.82,336.39,25,4,6,6,2,6,9,128,0,3,0,0,1,2,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL3481_CHEMBL109402,5.63,37.3,2.59,202.32,13,1,2,3,2,3,5,76,0,0,1,1,0,0,0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,6.0,2.0,6.0,4.0,1.0,0.0,3.0,1.0,5.0,5.0,2.0,5.0,0.0
CHEMBL3616_CHEMBL318971,6.92,49.77,5.29,403.61,29,1,4,4,1,4,16,164,0,1,0,1,0,1,0,2.0,0.0,3.0,6.0,0.0,1.0,2.0,6.0,0.0,1.0,9.0,5.0,4.0,7.0,0.0,1.0,1.0,0.0,2.0,8.0
